	device_time_stamp	system_time_stamp	UTC	left_gaze_point_on_display_area_x	left_gaze_point_on_display_area_y	left_gaze_point_in_user_coordinate_system_x	left_gaze_point_in_user_coordinate_system_y	left_gaze_point_in_user_coordinate_system_z	left_gaze_origin_in_trackbox_coordinate_system_x	left_gaze_origin_in_trackbox_coordinate_system_y	left_gaze_origin_in_trackbox_coordinate_system_z	left_gaze_origin_in_user_coordinate_system_x	left_gaze_origin_in_user_coordinate_system_y	left_gaze_origin_in_user_coordinate_system_z	left_pupil_diameter	left_pupil_validity	left_gaze_origin_validity	left_gaze_point_validity	right_gaze_point_on_display_area_x	right_gaze_point_on_display_area_y	right_gaze_point_in_user_coordinate_system_x	right_gaze_point_in_user_coordinate_system_y	right_gaze_point_in_user_coordinate_system_z	right_gaze_origin_in_trackbox_coordinate_system_x	right_gaze_origin_in_trackbox_coordinate_system_y	right_gaze_origin_in_trackbox_coordinate_system_z	right_gaze_origin_in_user_coordinate_system_x	right_gaze_origin_in_user_coordinate_system_y	right_gaze_origin_in_user_coordinate_system_z	right_pupil_diameter	right_pupil_validity	right_gaze_origin_validity	right_gaze_point_validity
58	3983193892	222142474827	1636632216.9605782	0.5720530152320862	0.5213982462882996	26.713180541992188	145.39707946777344	45.225460052490234	0.5435954928398132	0.43744438886642456	0.2681766748428345	-17.713586807250977	25.417421340942383	580.4530029296875		0	1	1	0.6157512664794922	0.5797306895256042	43.09141540527344	129.28623962402344	38.386810302734375	0.3854319453239441	0.44526273012161255	0.23207804560661316	45.68245315551758	21.82574462890625	569.6234130859375		0	1	1
59	3983202214	222142483149	1636632216.9685178	0.5691839456558228	0.5249592661857605	25.637832641601562	144.41355895996094	44.807979583740234	0.5437058210372925	0.4374343454837799	0.26792073249816895	-17.756084442138672	25.418132781982422	580.376220703125		0	1	1	0.6206817626953125	0.5843035578727722	44.93937683105469	128.02325439453125	37.8507080078125	0.3854060173034668	0.4452369213104248	0.23163147270679474	45.682037353515625	21.830896377563477	569.4894409179688		0	1	1
60	3983210549	222142491483	1636632216.97726	0.569597601890564	0.5260056257247925	25.792877197265625	144.1245574951172	44.68531036376953	0.5435525178909302	0.4373660087585449	0.2677713930606842	-17.692420959472656	25.443923950195312	580.3314208984375	3.33270263671875	1	1	1	0.6202214956283569	0.5790971517562866	44.76686096191406	129.46121215820312	38.461082458496094	0.3851892054080963	0.44524163007736206	0.23129902780056	45.76045608520508	21.825191497802734	569.3897094726562	3.4271087646484375	1	1	1
61	3983218877	222142499814	1636632216.985188	0.5741018056869507	0.54500812292099	27.481063842773438	138.8762664794922	42.45753860473633	0.5434583425521851	0.437457412481308	0.26728251576423645	-17.64970588684082	25.400381088256836	580.1847534179688		0	1	1	0.6172009706497192	0.5761268138885498	43.634765625	130.28160095214844	38.80931091308594	0.3851952850818634	0.4453805685043335	0.23068441450595856	45.74321746826172	21.762767791748047	569.205322265625		0	1	1
62	3983227221	222142508162	1636632216.9939613	0.5733050107955933	0.5457268953323364	27.182418823242188	138.67774963378906	42.37327194213867	0.543590247631073	0.4375021755695343	0.26704141497612	-17.701072692871094	25.379039764404297	580.1124267578125		0	1	1	0.6170408129692078	0.5710204839706421	43.574737548828125	131.69190979003906	39.407958984375	0.3852911591529846	0.4454413056373596	0.23036254942417145	45.697269439697266	21.73487663269043	569.1087646484375		0	1	1
63	3983235546	222142516490	1636632217.0033047	0.5735865235328674	0.5377317070960999	27.287933349609375	140.8859405517578	43.31059265136719	0.5436570644378662	0.4374190866947174	0.2669234275817871	-17.727128982543945	25.41122817993164	580.0770263671875	3.330963134765625	1	1	1	0.6050862073898315	0.520115077495575	39.0941162109375	145.75146484375	45.375892639160156	0.38524329662323	0.445298433303833	0.23022745549678802	45.71308135986328	21.790245056152344	569.0682373046875	3.5384674072265625	1	1	1
64	3983243887	222142524834	1636632217.0105395	0.5577424764633179	0.5260888934135437	21.34954833984375	144.1015625	44.6755485534668	0.5439905524253845	0.43735623359680176	0.26643919944763184	-17.858070373535156	25.430374145507812	579.9317626953125		0	1	1	0.6078389883041382	0.5513129830360413	40.12586975097656	137.13491821289062	41.7183837890625	0.38575488328933716	0.4452818036079407	0.2299182116985321	45.50187301635742	21.79331398010254	568.9754638671875		0	1	1
65	3983252209	222142533160	1636632217.0188026	0.5262959599494934	0.5107776522636414	9.56329345703125	148.3303680419922	46.47057342529297	0.544611394405365	0.437167763710022	0.26621031761169434	-18.107940673828125	25.503870010375977	579.8630981445312		0	1	1	0.5822260975837708	0.5187480449676514	30.526077270507812	146.1290283203125	45.53615951538086	0.3863328993320465	0.4450981914997101	0.23004068434238434	45.274574279785156	21.86785888671875	569.01220703125		0	1	1
66	3983260544	222142541499	1636632217.0275767	0.4889298975467682	0.4830896258354187	-4.441619873046875	155.97752380371094	49.71660232543945	0.5448365211486816	0.43705421686172485	0.2649102807044983	-18.187095642089844	25.53277587890625	579.4730834960938	3.3239288330078125	1	1	1	0.5667418241500854	0.5197939872741699	24.722518920898438	145.84014892578125	45.413536071777344	0.3866705000400543	0.44504114985466003	0.2319411188364029	45.185333251953125	21.912511825561523	569.5823364257812	3.4624481201171875	1	1	1
67	3983268885	222142549839	1636632217.0351186	0.4639846086502075	0.46159976720809937	-13.791183471679688	161.91281127929688	52.23598098754883	0.5448046922683716	0.4370809495449066	0.2640517055988312	-18.16611099243164	25.51058578491211	579.2155151367188		0	1	1	0.5182929039001465	0.48337435722351074	6.563720703125	155.8988800048828	49.68321990966797	0.3866463899612427	0.4450420141220093	0.23369242250919342	45.23664474487305	21.932384490966797	570.1077270507812		0	1	1
